対象年月,種別,区名,増減種別,異動内容,性別,値
201303,外国人,兵庫区,人口増減,増減　③（①＋②）,合計,10
201303,外国人,北区,人口増減,増減　③（①＋②）,合計,10
201303,外国人,長田区,人口増減,増減　③（①＋②）,合計,-13
201303,外国人,須磨区,人口増減,増減　③（①＋②）,合計,1
201303,外国人,垂水区,人口増減,増減　③（①＋②）,合計,2
201303,外国人,西区,人口増減,増減　③（①＋②）,合計,1
201303,外国人,全市,人口増減,増減　③（①＋②）,男,-90
201303,外国人,東灘区,人口増減,増減　③（①＋②）,男,-19
201303,外国人,灘区,人口増減,増減　③（①＋②）,男,-20
201303,外国人,中央区,人口増減,増減　③（①＋②）,男,-37
201303,外国人,兵庫区,人口増減,増減　③（①＋②）,男,11
201303,外国人,北区,人口増減,増減　③（①＋②）,男,5
201303,外国人,長田区,人口増減,増減　③（①＋②）,男,-8
201303,外国人,須磨区,人口増減,増減　③（①＋②）,男,-3
201303,外国人,垂水区,人口増減,増減　③（①＋②）,男,-4
201303,外国人,西区,人口増減,増減　③（①＋②）,男,-15
201303,外国人,全市,人口増減,増減　③（①＋②）,女,-60
201303,外国人,東灘区,人口増減,増減　③（①＋②）,女,-1
201303,外国人,灘区,人口増減,増減　③（①＋②）,女,-27
201303,外国人,中央区,人口増減,増減　③（①＋②）,女,-57
201303,外国人,兵庫区,人口増減,増減　③（①＋②）,女,-1
201303,外国人,北区,人口増減,増減　③（①＋②）,女,5
201303,外国人,長田区,人口増減,増減　③（①＋②）,女,-5
201303,外国人,須磨区,人口増減,増減　③（①＋②）,女,4
201303,外国人,垂水区,人口増減,増減　③（①＋②）,女,6
201303,外国人,西区,人口増減,増減　③（①＋②）,女,16
201304,日本人,全市,社会増減,転入,合計,9864
201304,日本人,東灘区,社会増減,転入,合計,1834
201304,日本人,灘区,社会増減,転入,合計,919
201304,日本人,中央区,社会増減,転入,合計,1659
201304,日本人,兵庫区,社会増減,転入,合計,883
201304,日本人,北区,社会増減,転入,合計,890
201304,日本人,長田区,社会増減,転入,合計,467
201304,日本人,須磨区,社会増減,転入,合計,870
201304,日本人,垂水区,社会増減,転入,合計,1173
201304,日本人,西区,社会増減,転入,合計,1169
201304,日本人,全市,社会増減,転入,男,5272
201304,日本人,東灘区,社会増減,転入,男,1012
201304,日本人,灘区,社会増減,転入,男,492
201304,日本人,中央区,社会増減,転入,男,824
201304,日本人,兵庫区,社会増減,転入,男,510
201304,日本人,北区,社会増減,転入,男,453
201304,日本人,長田区,社会増減,転入,男,267
201304,日本人,須磨区,社会増減,転入,男,393
201304,日本人,垂水区,社会増減,転入,男,669
201304,日本人,西区,社会増減,転入,男,652
201304,日本人,全市,社会増減,転入,女,4592
201304,日本人,東灘区,社会増減,転入,女,822
201304,日本人,灘区,社会増減,転入,女,427
201304,日本人,中央区,社会増減,転入,女,835
201304,日本人,兵庫区,社会増減,転入,女,373
201304,日本人,北区,社会増減,転入,女,437
201304,日本人,長田区,社会増減,転入,女,200
201304,日本人,須磨区,社会増減,転入,女,477
201304,日本人,垂水区,社会増減,転入,女,504
201304,日本人,西区,社会増減,転入,女,517
201304,日本人,全市,社会増減,転出,合計,6984
201304,日本人,東灘区,社会増減,転出,合計,1105
201304,日本人,灘区,社会増減,転出,合計,665
201304,日本人,中央区,社会増減,転出,合計,881
201304,日本人,兵庫区,社会増減,転出,合計,589
201304,日本人,北区,社会増減,転出,合計,755
201304,日本人,長田区,社会増減,転出,合計,413
201304,日本人,須磨区,社会増減,転出,合計,691
201304,日本人,垂水区,社会増減,転出,合計,861
201304,日本人,西区,社会増減,転出,合計,1024
201304,日本人,全市,社会増減,転出,男,3667
201304,日本人,東灘区,社会増減,転出,男,581
201304,日本人,灘区,社会増減,転出,男,331
201304,日本人,中央区,社会増減,転出,男,475
201304,日本人,兵庫区,社会増減,転出,男,337
201304,日本人,北区,社会増減,転出,男,383
201304,日本人,長田区,社会増減,転出,男,225
201304,日本人,須磨区,社会増減,転出,男,347
201304,日本人,垂水区,社会増減,転出,男,438
201304,日本人,西区,社会増減,転出,男,550
201304,日本人,全市,社会増減,転出,女,3317
201304,日本人,東灘区,社会増減,転出,女,524
201304,日本人,灘区,社会増減,転出,女,334
201304,日本人,中央区,社会増減,転出,女,406
201304,日本人,兵庫区,社会増減,転出,女,252
201304,日本人,北区,社会増減,転出,女,372
201304,日本人,長田区,社会増減,転出,女,188
201304,日本人,須磨区,社会増減,転出,女,344
201304,日本人,垂水区,社会増減,転出,女,423
201304,日本人,西区,社会増減,転出,女,474
201304,日本人,全市,社会増減,その他の増,合計,64
201304,日本人,東灘区,社会増減,その他の増,合計,14
201304,日本人,灘区,社会増減,その他の増,合計,1
201304,日本人,中央区,社会増減,その他の増,合計,10
201304,日本人,兵庫区,社会増減,その他の増,合計,6
201304,日本人,北区,社会増減,その他の増,合計,4
201304,日本人,長田区,社会増減,その他の増,合計,14
201304,日本人,須磨区,社会増減,その他の増,合計,6
201304,日本人,垂水区,社会増減,その他の増,合計,3
201304,日本人,西区,社会増減,その他の増,合計,6
201304,日本人,全市,社会増減,その他の増,男,45
201304,日本人,東灘区,社会増減,その他の増,男,9
201304,日本人,灘区,社会増減,その他の増,男,1
201304,日本人,中央区,社会増減,その他の増,男,8
201304,日本人,兵庫区,社会増減,その他の増,男,5
201304,日本人,北区,社会増減,その他の増,男,4
201304,日本人,長田区,社会増減,その他の増,男,7
201304,日本人,須磨区,社会増減,その他の増,男,5
201304,日本人,垂水区,社会増減,その他の増,男,2
201304,日本人,西区,社会増減,その他の増,男,4
201304,日本人,全市,社会増減,その他の増,女,19
201304,日本人,東灘区,社会増減,その他の増,女,5
201304,日本人,灘区,社会増減,その他の増,女,0
201304,日本人,中央区,社会増減,その他の増,女,2
201304,日本人,兵庫区,社会増減,その他の増,女,1
201304,日本人,北区,社会増減,その他の増,女,0
201304,日本人,長田区,社会増減,その他の増,女,7
201304,日本人,須磨区,社会増減,その他の増,女,1
201304,日本人,垂水区,社会増減,その他の増,女,1
201304,日本人,西区,社会増減,その他の増,女,2
201304,日本人,全市,社会増減,その他の減,合計,24
201304,日本人,東灘区,社会増減,その他の減,合計,7
201304,日本人,灘区,社会増減,その他の減,合計,9
201304,日本人,中央区,社会増減,その他の減,合計,1
201304,日本人,兵庫区,社会増減,その他の減,合計,1
201304,日本人,北区,社会増減,その他の減,合計,2
201304,日本人,長田区,社会増減,その他の減,合計,0
201304,日本人,須磨区,社会増減,その他の減,合計,2
201304,日本人,垂水区,社会増減,その他の減,合計,1
201304,日本人,西区,社会増減,その他の減,合計,1
201304,日本人,全市,社会増減,その他の減,男,12
201304,日本人,東灘区,社会増減,その他の減,男,2
201304,日本人,灘区,社会増減,その他の減,男,6
201304,日本人,中央区,社会増減,その他の減,男,1
201304,日本人,兵庫区,社会増減,その他の減,男,0
201304,日本人,北区,社会増減,その他の減,男,1
201304,日本人,長田区,社会増減,その他の減,男,0
201304,日本人,須磨区,社会増減,その他の減,男,1
201304,日本人,垂水区,社会増減,その他の減,男,1
201304,日本人,西区,社会増減,その他の減,男,0
201304,日本人,全市,社会増減,その他の減,女,12
201304,日本人,東灘区,社会増減,その他の減,女,5
201304,日本人,灘区,社会増減,その他の減,女,3
201304,日本人,中央区,社会増減,その他の減,女,0
201304,日本人,兵庫区,社会増減,その他の減,女,1
201304,日本人,北区,社会増減,その他の減,女,1
201304,日本人,長田区,社会増減,その他の減,女,0
201304,日本人,須磨区,社会増減,その他の減,女,1
201304,日本人,垂水区,社会増減,その他の減,女,0
201304,日本人,西区,社会増減,その他の減,女,1
201304,日本人,全市,社会増減,増減　①,合計,2920
201304,日本人,東灘区,社会増減,増減　①,合計,736
201304,日本人,灘区,社会増減,増減　①,合計,246
201304,日本人,中央区,社会増減,増減　①,合計,787
201304,日本人,兵庫区,社会増減,増減　①,合計,299
201304,日本人,北区,社会増減,増減　①,合計,137
201304,日本人,長田区,社会増減,増減　①,合計,68
201304,日本人,須磨区,社会増減,増減　①,合計,183
201304,日本人,垂水区,社会増減,増減　①,合計,314
201304,日本人,西区,社会増減,増減　①,合計,150
201304,日本人,全市,社会増減,増減　①,男,1638
201304,日本人,東灘区,社会増減,増減　①,男,438
201304,日本人,灘区,社会増減,増減　①,男,156
201304,日本人,中央区,社会増減,増減　①,男,356
201304,日本人,兵庫区,社会増減,増減　①,男,178
201304,日本人,北区,社会増減,増減　①,男,73
201304,日本人,長田区,社会増減,増減　①,男,49
201304,日本人,須磨区,社会増減,増減　①,男,50
201304,日本人,垂水区,社会増減,増減　①,男,232
201304,日本人,西区,社会増減,増減　①,男,106
201304,日本人,全市,社会増減,増減　①,女,1282
201304,日本人,東灘区,社会増減,増減　①,女,298
201304,日本人,灘区,社会増減,増減　①,女,90
201304,日本人,中央区,社会増減,増減　①,女,431
201304,日本人,兵庫区,社会増減,増減　①,女,121
201304,日本人,北区,社会増減,増減　①,女,64
201304,日本人,長田区,社会増減,増減　①,女,19
201304,日本人,須磨区,社会増減,増減　①,女,133
201304,日本人,垂水区,社会増減,増減　①,女,82
201304,日本人,西区,社会増減,増減　①,女,44
201304,日本人,全市,自然増減,出生,合計,1008
201304,日本人,東灘区,自然増減,出生,合計,168
201304,日本人,灘区,自然増減,出生,合計,101
201304,日本人,中央区,自然増減,出生,合計,95
201304,日本人,兵庫区,自然増減,出生,合計,60
201304,日本人,北区,自然増減,出生,合計,122
201304,日本人,長田区,自然増減,出生,合計,42
201304,日本人,須磨区,自然増減,出生,合計,90
201304,日本人,垂水区,自然増減,出生,合計,149
201304,日本人,西区,自然増減,出生,合計,181
201304,日本人,全市,自然増減,出生,男,518
201304,日本人,東灘区,自然増減,出生,男,87
201304,日本人,灘区,自然増減,出生,男,43
201304,日本人,中央区,自然増減,出生,男,44
201304,日本人,兵庫区,自然増減,出生,男,35
201304,日本人,北区,自然増減,出生,男,68
201304,日本人,長田区,自然増減,出生,男,20
201304,日本人,須磨区,自然増減,出生,男,46
201304,日本人,垂水区,自然増減,出生,男,82
201304,日本人,西区,自然増減,出生,男,93
201304,日本人,全市,自然増減,出生,女,490
201304,日本人,東灘区,自然増減,出生,女,81
201304,日本人,灘区,自然増減,出生,女,58
201304,日本人,中央区,自然増減,出生,女,51
201304,日本人,兵庫区,自然増減,出生,女,25
201304,日本人,北区,自然増減,出生,女,54
201304,日本人,長田区,自然増減,出生,女,22
201304,日本人,須磨区,自然増減,出生,女,44
201304,日本人,垂水区,自然増減,出生,女,67
201304,日本人,西区,自然増減,出生,女,88
201304,日本人,全市,自然増減,死亡,合計,1157
201304,日本人,東灘区,自然増減,死亡,合計,125
201304,日本人,灘区,自然増減,死亡,合計,84
201304,日本人,中央区,自然増減,死亡,合計,93
201304,日本人,兵庫区,自然増減,死亡,合計,124
201304,日本人,北区,自然増減,死亡,合計,169
201304,日本人,長田区,自然増減,死亡,合計,100
201304,日本人,須磨区,自然増減,死亡,合計,135
201304,日本人,垂水区,自然増減,死亡,合計,170
201304,日本人,西区,自然増減,死亡,合計,157
201304,日本人,全市,自然増減,死亡,男,605
201304,日本人,東灘区,自然増減,死亡,男,73
201304,日本人,灘区,自然増減,死亡,男,40
201304,日本人,中央区,自然増減,死亡,男,43
201304,日本人,兵庫区,自然増減,死亡,男,71
201304,日本人,北区,自然増減,死亡,男,88
201304,日本人,長田区,自然増減,死亡,男,52
201304,日本人,須磨区,自然増減,死亡,男,62
201304,日本人,垂水区,自然増減,死亡,男,91
201304,日本人,西区,自然増減,死亡,男,85
201304,日本人,全市,自然増減,死亡,女,552
201304,日本人,東灘区,自然増減,死亡,女,52
201304,日本人,灘区,自然増減,死亡,女,44
201304,日本人,中央区,自然増減,死亡,女,50
201304,日本人,兵庫区,自然増減,死亡,女,53
201304,日本人,北区,自然増減,死亡,女,81
201304,日本人,長田区,自然増減,死亡,女,48
201304,日本人,須磨区,自然増減,死亡,女,73
201304,日本人,垂水区,自然増減,死亡,女,79
201304,日本人,西区,自然増減,死亡,女,72
201304,日本人,全市,自然増減,増減　②,合計,-149
201304,日本人,東灘区,自然増減,増減　②,合計,43
201304,日本人,灘区,自然増減,増減　②,合計,17
201304,日本人,中央区,自然増減,増減　②,合計,2
201304,日本人,兵庫区,自然増減,増減　②,合計,-64
201304,日本人,北区,自然増減,増減　②,合計,-47
201304,日本人,長田区,自然増減,増減　②,合計,-58
201304,日本人,須磨区,自然増減,増減　②,合計,-45
201304,日本人,垂水区,自然増減,増減　②,合計,-21
201304,日本人,西区,自然増減,増減　②,合計,24
201304,日本人,全市,自然増減,増減　②,男,-87
201304,日本人,東灘区,自然増減,増減　②,男,14
201304,日本人,灘区,自然増減,増減　②,男,3
201304,日本人,中央区,自然増減,増減　②,男,1
201304,日本人,兵庫区,自然増減,増減　②,男,-36
201304,日本人,北区,自然増減,増減　②,男,-20
201304,日本人,長田区,自然増減,増減　②,男,-32
201304,日本人,須磨区,自然増減,増減　②,男,-16
201304,日本人,垂水区,自然増減,増減　②,男,-9
201304,日本人,西区,自然増減,増減　②,男,8
201304,日本人,全市,自然増減,増減　②,女,-62
201304,日本人,東灘区,自然増減,増減　②,女,29
201304,日本人,灘区,自然増減,増減　②,女,14
201304,日本人,中央区,自然増減,増減　②,女,1
201304,日本人,兵庫区,自然増減,増減　②,女,-28
201304,日本人,北区,自然増減,増減　②,女,-27
201304,日本人,長田区,自然増減,増減　②,女,-26
201304,日本人,須磨区,自然増減,増減　②,女,-29
201304,日本人,垂水区,自然増減,増減　②,女,-12
201304,日本人,西区,自然増減,増減　②,女,16
201304,日本人,全市,人口増減,増減　③（①＋②）,合計,2771
201304,日本人,東灘区,人口増減,増減　③（①＋②）,合計,779
201304,日本人,灘区,人口増減,増減　③（①＋②）,合計,263
201304,日本人,中央区,人口増減,増減　③（①＋②）,合計,789
201304,日本人,兵庫区,人口増減,増減　③（①＋②）,合計,235
201304,日本人,北区,人口増減,増減　③（①＋②）,合計,90
201304,日本人,長田区,人口増減,増減　③（①＋②）,合計,10
201304,日本人,須磨区,人口増減,増減　③（①＋②）,合計,138
201304,日本人,垂水区,人口増減,増減　③（①＋②）,合計,293
201304,日本人,西区,人口増減,増減　③（①＋②）,合計,174
201304,日本人,全市,人口増減,増減　③（①＋②）,男,1551
201304,日本人,東灘区,人口増減,増減　③（①＋②）,男,452
201304,日本人,灘区,人口増減,増減　③（①＋②）,男,159
201304,日本人,中央区,人口増減,増減　③（①＋②）,男,357
201304,日本人,兵庫区,人口増減,増減　③（①＋②）,男,142
201304,日本人,北区,人口増減,増減　③（①＋②）,男,53
201304,日本人,長田区,人口増減,増減　③（①＋②）,男,17
201304,日本人,須磨区,人口増減,増減　③（①＋②）,男,34
201304,日本人,垂水区,人口増減,増減　③（①＋②）,男,223
201304,日本人,西区,人口増減,増減　③（①＋②）,男,114
201304,日本人,全市,人口増減,増減　③（①＋②）,女,1220
201304,日本人,東灘区,人口増減,増減　③（①＋②）,女,327
201304,日本人,灘区,人口増減,増減　③（①＋②）,女,104
201304,日本人,中央区,人口増減,増減　③（①＋②）,女,432
201304,日本人,兵庫区,人口増減,増減　③（①＋②）,女,93
201304,日本人,北区,人口増減,増減　③（①＋②）,女,37
201304,日本人,長田区,人口増減,増減　③（①＋②）,女,-7
201304,日本人,須磨区,人口増減,増減　③（①＋②）,女,104
201304,日本人,垂水区,人口増減,増減　③（①＋②）,女,70
201304,日本人,西区,人口増減,増減　③（①＋②）,女,60
201304,外国人,全市,社会増減,転入,合計,1071
201304,外国人,東灘区,社会増減,転入,合計,152
201304,外国人,灘区,社会増減,転入,合計,143
201304,外国人,中央区,社会増減,転入,合計,353
201304,外国人,兵庫区,社会増減,転入,合計,176
201304,外国人,北区,社会増減,転入,合計,27
201304,外国人,長田区,社会増減,転入,合計,71
201304,外国人,須磨区,社会増減,転入,合計,34
201304,外国人,垂水区,社会増減,転入,合計,41
201304,外国人,西区,社会増減,転入,合計,74
201304,外国人,全市,社会増減,転入,男,567
201304,外国人,東灘区,社会増減,転入,男,86
201304,外国人,灘区,社会増減,転入,男,73
201304,外国人,中央区,社会増減,転入,男,191
201304,外国人,兵庫区,社会増減,転入,男,93
201304,外国人,北区,社会増減,転入,男,15
201304,外国人,長田区,社会増減,転入,男,34
201304,外国人,須磨区,社会増減,転入,男,19
201304,外国人,垂水区,社会増減,転入,男,21
201304,外国人,西区,社会増減,転入,男,35
201304,外国人,全市,社会増減,転入,女,504
201304,外国人,東灘区,社会増減,転入,女,66
201304,外国人,灘区,社会増減,転入,女,70
201304,外国人,中央区,社会増減,転入,女,162
201304,外国人,兵庫区,社会増減,転入,女,83
201304,外国人,北区,社会増減,転入,女,12
201304,外国人,長田区,社会増減,転入,女,37
201304,外国人,須磨区,社会増減,転入,女,15
201304,外国人,垂水区,社会増減,転入,女,20
201304,外国人,西区,社会増減,転入,女,39
201304,外国人,全市,社会増減,転出,合計,553
201304,外国人,東灘区,社会増減,転出,合計,73
201304,外国人,灘区,社会増減,転出,合計,63
201304,外国人,中央区,社会増減,転出,合計,167
201304,外国人,兵庫区,社会増減,転出,合計,95
201304,外国人,北区,社会増減,転出,合計,16
201304,外国人,長田区,社会増減,転出,合計,44
201304,外国人,須磨区,社会増減,転出,合計,23
201304,外国人,垂水区,社会増減,転出,合計,40
201304,外国人,西区,社会増減,転出,合計,32
201304,外国人,全市,社会増減,転出,男,283
201304,外国人,東灘区,社会増減,転出,男,43
201304,外国人,灘区,社会増減,転出,男,38
201304,外国人,中央区,社会増減,転出,男,95
201304,外国人,兵庫区,社会増減,転出,男,45
201304,外国人,北区,社会増減,転出,男,4
201304,外国人,長田区,社会増減,転出,男,21
201304,外国人,須磨区,社会増減,転出,男,7
201304,外国人,垂水区,社会増減,転出,男,20
201304,外国人,西区,社会増減,転出,男,10
201304,外国人,全市,社会増減,転出,女,270
201304,外国人,東灘区,社会増減,転出,女,30
201304,外国人,灘区,社会増減,転出,女,25
201304,外国人,中央区,社会増減,転出,女,72
201304,外国人,兵庫区,社会増減,転出,女,50
201304,外国人,北区,社会増減,転出,女,12
201304,外国人,長田区,社会増減,転出,女,23
201304,外国人,須磨区,社会増減,転出,女,16
201304,外国人,垂水区,社会増減,転出,女,20
201304,外国人,西区,社会増減,転出,女,22
201304,外国人,全市,社会増減,その他の増,合計,50
201304,外国人,東灘区,社会増減,その他の増,合計,4
201304,外国人,灘区,社会増減,その他の増,合計,5
201304,外国人,中央区,社会増減,その他の増,合計,20
201304,外国人,兵庫区,社会増減,その他の増,合計,3
201304,外国人,北区,社会増減,その他の増,合計,1
201304,外国人,長田区,社会増減,その他の増,合計,8
201304,外国人,須磨区,社会増減,その他の増,合計,1
201304,外国人,垂水区,社会増減,その他の増,合計,5
201304,外国人,西区,社会増減,その他の増,合計,3
201304,外国人,全市,社会増減,その他の増,男,28
201304,外国人,東灘区,社会増減,その他の増,男,4
201304,外国人,灘区,社会増減,その他の増,男,1
201304,外国人,中央区,社会増減,その他の増,男,13
201304,外国人,兵庫区,社会増減,その他の増,男,1
201304,外国人,北区,社会増減,その他の増,男,1
201304,外国人,長田区,社会増減,その他の増,男,3
201304,外国人,須磨区,社会増減,その他の増,男,0
201304,外国人,垂水区,社会増減,その他の増,男,3
201304,外国人,西区,社会増減,その他の増,男,2
201304,外国人,全市,社会増減,その他の増,女,22
201304,外国人,東灘区,社会増減,その他の増,女,0
201304,外国人,灘区,社会増減,その他の増,女,4
201304,外国人,中央区,社会増減,その他の増,女,7
201304,外国人,兵庫区,社会増減,その他の増,女,2
201304,外国人,北区,社会増減,その他の増,女,0
201304,外国人,長田区,社会増減,その他の増,女,5
201304,外国人,須磨区,社会増減,その他の増,女,1
201304,外国人,垂水区,社会増減,その他の増,女,2
201304,外国人,西区,社会増減,その他の増,女,1
201304,外国人,全市,社会増減,その他の減,合計,299
201304,外国人,東灘区,社会増減,その他の減,合計,43
201304,外国人,灘区,社会増減,その他の減,合計,45
201304,外国人,中央区,社会増減,その他の減,合計,113
201304,外国人,兵庫区,社会増減,その他の減,合計,35
201304,外国人,北区,社会増減,その他の減,合計,8
201304,外国人,長田区,社会増減,その他の減,合計,27
201304,外国人,須磨区,社会増減,その他の減,合計,5
201304,外国人,垂水区,社会増減,その他の減,合計,6
201304,外国人,西区,社会増減,その他の減,合計,17
201304,外国人,全市,社会増減,その他の減,男,156
201304,外国人,東灘区,社会増減,その他の減,男,21
201304,外国人,灘区,社会増減,その他の減,男,22
201304,外国人,中央区,社会増減,その他の減,男,61
201304,外国人,兵庫区,社会増減,その他の減,男,22
201304,外国人,北区,社会増減,その他の減,男,4
201304,外国人,長田区,社会増減,その他の減,男,9
201304,外国人,須磨区,社会増減,その他の減,男,3
201304,外国人,垂水区,社会増減,その他の減,男,1
201304,外国人,西区,社会増減,その他の減,男,13
201304,外国人,全市,社会増減,その他の減,女,143
201304,外国人,東灘区,社会増減,その他の減,女,22
201304,外国人,灘区,社会増減,その他の減,女,23
201304,外国人,中央区,社会増減,その他の減,女,52
201304,外国人,兵庫区,社会増減,その他の減,女,13
201304,外国人,北区,社会増減,その他の減,女,4
201304,外国人,長田区,社会増減,その他の減,女,18
201304,外国人,須磨区,社会増減,その他の減,女,2
201304,外国人,垂水区,社会増減,その他の減,女,5
201304,外国人,西区,社会増減,その他の減,女,4
201304,外国人,全市,社会増減,増減　①,合計,269
201304,外国人,東灘区,社会増減,増減　①,合計,40
201304,外国人,灘区,社会増減,増減　①,合計,40
201304,外国人,中央区,社会増減,増減　①,合計,93
201304,外国人,兵庫区,社会増減,増減　①,合計,49
201304,外国人,北区,社会増減,増減　①,合計,4
201304,外国人,長田区,社会増減,増減　①,合計,8
201304,外国人,須磨区,社会増減,増減　①,合計,7
201304,外国人,垂水区,社会増減,増減　①,合計,0
201304,外国人,西区,社会増減,増減　①,合計,28
201304,外国人,全市,社会増減,増減　①,男,156
201304,外国人,東灘区,社会増減,増減　①,男,26
201304,外国人,灘区,社会増減,増減　①,男,14
201304,外国人,中央区,社会増減,増減　①,男,48
201304,外国人,兵庫区,社会増減,増減　①,男,27
201304,外国人,北区,社会増減,増減　①,男,8
201304,外国人,長田区,社会増減,増減　①,男,7
201304,外国人,須磨区,社会増減,増減　①,男,9
201304,外国人,垂水区,社会増減,増減　①,男,3
201304,外国人,西区,社会増減,増減　①,男,14
201304,外国人,全市,社会増減,増減　①,女,113
201304,外国人,東灘区,社会増減,増減　①,女,14
201304,外国人,灘区,社会増減,増減　①,女,26
201304,外国人,中央区,社会増減,増減　①,女,45
201304,外国人,兵庫区,社会増減,増減　①,女,22
201304,外国人,北区,社会増減,増減　①,女,-4
201304,外国人,長田区,社会増減,増減　①,女,1
201304,外国人,須磨区,社会増減,増減　①,女,-2
201304,外国人,垂水区,社会増減,増減　①,女,-3
201304,外国人,西区,社会増減,増減　①,女,14
201304,外国人,全市,自然増減,出生,合計,23
201304,外国人,東灘区,自然増減,出生,合計,4
201304,外国人,灘区,自然増減,出生,合計,0
201304,外国人,中央区,自然増減,出生,合計,9
201304,外国人,兵庫区,自然増減,出生,合計,0
201304,外国人,北区,自然増減,出生,合計,1
201304,外国人,長田区,自然増減,出生,合計,5
201304,外国人,須磨区,自然増減,出生,合計,2
201304,外国人,垂水区,自然増減,出生,合計,1
201304,外国人,西区,自然増減,出生,合計,1
201304,外国人,全市,自然増減,出生,男,11
201304,外国人,東灘区,自然増減,出生,男,3
201304,外国人,灘区,自然増減,出生,男,0
201304,外国人,中央区,自然増減,出生,男,3
201304,外国人,兵庫区,自然増減,出生,男,0
201304,外国人,北区,自然増減,出生,男,1
201304,外国人,長田区,自然増減,出生,男,2
201304,外国人,須磨区,自然増減,出生,男,1
201304,外国人,垂水区,自然増減,出生,男,1
201304,外国人,西区,自然増減,出生,男,0
201304,外国人,全市,自然増減,出生,女,12
201304,外国人,東灘区,自然増減,出生,女,1
201304,外国人,灘区,自然増減,出生,女,0
201304,外国人,中央区,自然増減,出生,女,6
201304,外国人,兵庫区,自然増減,出生,女,0
201304,外国人,北区,自然増減,出生,女,0
201304,外国人,長田区,自然増減,出生,女,3
201304,外国人,須磨区,自然増減,出生,女,1
201304,外国人,垂水区,自然増減,出生,女,0
201304,外国人,西区,自然増減,出生,女,1
201304,外国人,全市,自然増減,死亡,合計,21
201304,外国人,東灘区,自然増減,死亡,合計,0
201304,外国人,灘区,自然増減,死亡,合計,1
201304,外国人,中央区,自然増減,死亡,合計,9
201304,外国人,兵庫区,自然増減,死亡,合計,3
201304,外国人,北区,自然増減,死亡,合計,0
201304,外国人,長田区,自然増減,死亡,合計,5
201304,外国人,須磨区,自然増減,死亡,合計,2
201304,外国人,垂水区,自然増減,死亡,合計,0
201304,外国人,西区,自然増減,死亡,合計,1
201304,外国人,全市,自然増減,死亡,男,8
201304,外国人,東灘区,自然増減,死亡,男,0
201304,外国人,灘区,自然増減,死亡,男,0
201304,外国人,中央区,自然増減,死亡,男,4
201304,外国人,兵庫区,自然増減,死亡,男,1
201304,外国人,北区,自然増減,死亡,男,0
201304,外国人,長田区,自然増減,死亡,男,3
201304,外国人,須磨区,自然増減,死亡,男,0
201304,外国人,垂水区,自然増減,死亡,男,0
201304,外国人,西区,自然増減,死亡,男,0
201304,外国人,全市,自然増減,死亡,女,13
201304,外国人,東灘区,自然増減,死亡,女,0
201304,外国人,灘区,自然増減,死亡,女,1
201304,外国人,中央区,自然増減,死亡,女,5
201304,外国人,兵庫区,自然増減,死亡,女,2
201304,外国人,北区,自然増減,死亡,女,0
201304,外国人,長田区,自然増減,死亡,女,2
201304,外国人,須磨区,自然増減,死亡,女,2
201304,外国人,垂水区,自然増減,死亡,女,0
201304,外国人,西区,自然増減,死亡,女,1
201304,外国人,全市,自然増減,増減　②,合計,2
201304,外国人,東灘区,自然増減,増減　②,合計,4
201304,外国人,灘区,自然増減,増減　②,合計,-1
201304,外国人,中央区,自然増減,増減　②,合計,0
201304,外国人,兵庫区,自然増減,増減　②,合計,-3
201304,外国人,北区,自然増減,増減　②,合計,1
201304,外国人,長田区,自然増減,増減　②,合計,0
201304,外国人,須磨区,自然増減,増減　②,合計,0
201304,外国人,垂水区,自然増減,増減　②,合計,1
201304,外国人,西区,自然増減,増減　②,合計,0
201304,外国人,全市,自然増減,増減　②,男,3
201304,外国人,東灘区,自然増減,増減　②,男,3
201304,外国人,灘区,自然増減,増減　②,男,0
201304,外国人,中央区,自然増減,増減　②,男,-1
201304,外国人,兵庫区,自然増減,増減　②,男,-1
201304,外国人,北区,自然増減,増減　②,男,1
201304,外国人,長田区,自然増減,増減　②,男,-1
201304,外国人,須磨区,自然増減,増減　②,男,1
201304,外国人,垂水区,自然増減,増減　②,男,1
201304,外国人,西区,自然増減,増減　②,男,0
201304,外国人,全市,自然増減,増減　②,女,-1
201304,外国人,東灘区,自然増減,増減　②,女,1
201304,外国人,灘区,自然増減,増減　②,女,-1
201304,外国人,中央区,自然増減,増減　②,女,1
201304,外国人,兵庫区,自然増減,増減　②,女,-2
201304,外国人,北区,自然増減,増減　②,女,0
201304,外国人,長田区,自然増減,増減　②,女,1
201304,外国人,須磨区,自然増減,増減　②,女,-1
201304,外国人,垂水区,自然増減,増減　②,女,0
201304,外国人,西区,自然増減,増減　②,女,0
201304,外国人,全市,人口増減,増減　③（①＋②）,合計,271
201304,外国人,東灘区,人口増減,増減　③（①＋②）,合計,44
201304,外国人,灘区,人口増減,増減　③（①＋②）,合計,39
201304,外国人,中央区,人口増減,増減　③（①＋②）,合計,93
201304,外国人,兵庫区,人口増減,増減　③（①＋②）,合計,46
201304,外国人,北区,人口増減,増減　③（①＋②）,合計,5
201304,外国人,長田区,人口増減,増減　③（①＋②）,合計,8
201304,外国人,須磨区,人口増減,増減　③（①＋②）,合計,7
201304,外国人,垂水区,人口増減,増減　③（①＋②）,合計,1
